村志代码 Gazetteer Code,村志书名 Gazetteer Title,Category,Division1,Division2,Start Year,End Year,Data
780,北谷丰村志,入伍 Military Enlistment,,,2009,2013,21
780,北谷丰村志,共产党员 CCP Membership,总 Total,,1956,1958,15
780,北谷丰村志,共产党员 CCP Membership,总 Total,,1966,1974,32
780,北谷丰村志,共产党员 CCP Membership,总 Total,,1975,1980,43
780,北谷丰村志,共产党员 CCP Membership,总 Total,,1981,1986,54
780,北谷丰村志,共产党员 CCP Membership,总 Total,,1987,2000,74
780,北谷丰村志,共产党员 CCP Membership,总 Total,,2001,2005,91
780,北谷丰村志,共产党员 CCP Membership,总 Total,,2005,2014,115
780,北谷丰村志,新党员 New CCP Membership,总 Total,,1950,1959,4
780,北谷丰村志,新党员 New CCP Membership,总 Total,,1960,1969,20
780,北谷丰村志,新党员 New CCP Membership,总 Total,,1970,1979,23
780,北谷丰村志,新党员 New CCP Membership,总 Total,,1980,1989,12
780,北谷丰村志,新党员 New CCP Membership,总 Total,,1990,1999,8
780,北谷丰村志,阶级成分 Class Status,,地主 Landlord,1947,1952,4
780,北谷丰村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,15
780,北谷丰村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,156
780,北谷丰村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,196
782,车家下庄村志,入伍 Military Enlistment,,,1955,2009,59
783,城北村志,入伍 Military Enlistment,,,1950,1953,3
783,城北村志,入伍 Military Enlistment,,,1955,1988,55
783,城北村志,新党员 New CCP Membership,总 Total,,1945,1949,20
783,城北村志,新党员 New CCP Membership,总 Total,,1949,1966,9
783,城北村志,新党员 New CCP Membership,总 Total,,1966,1976,18
783,城北村志,新党员 New CCP Membership,总 Total,,1976,1988,13
783,城北村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,1
783,城北村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,42
783,城北村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,97
784,车陂村志,刑事案件 Number of Reported Crimes,,,2001,2002,77
785,北坡村志,入伍 Military Enlistment,,,1955,2009,11
785,北坡村志,新党员 New CCP Membership,总 Total,,1944,2008,18
785,北坡村志,新党员 New CCP Membership,女 Female,,1944,2018,1
786,双生村志,村民纠纷 Number of Civil Mediations,,,2015,2018,90
786,双生村志,共产党员 CCP Membership,总 Total,,1950,1959,16
786,双生村志,共产党员 CCP Membership,总 Total,,1960,1969,57
786,双生村志,共产党员 CCP Membership,总 Total,,1970,1979,51
786,双生村志,共产党员 CCP Membership,总 Total,,1980,1989,45
786,双生村志,共产党员 CCP Membership,总 Total,,1990,1999,52
786,北谷丰村志,新党员 New CCP Membership,总 Total,,2000,2014,48
790,新盛村志,入伍 Military Enlistment,,,1950,1953,8
790,新盛村志,入伍 Military Enlistment,,,1955,2003,81
790,新盛村志,村民纠纷 Number of Civil Mediations,,,1984,1993,10
790,新盛村志,村民纠纷 Number of Civil Mediations,,,1990,2003,12
791,鞍山村志,入伍 Military Enlistment,,,1949,2015,65
791,鞍山村志,阶级成分 Class Status,,地主 Landlord,1947,1952,23
791,鞍山村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,34
791,鞍山村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,226
791,鞍山村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,423
792,北固碾村志,入伍 Military Enlistment,,,1955,2011,39
793,曹各庄村志,阶级成分 Class Status,,地主 Landlord,1947,1952,3
793,曹各庄村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,3
795,西小营村志,共产党员 CCP Membership,总 Total,,1949,1998,93
795,西小营村志,新党员 New CCP Membership,总 Total,,1976,1998,28
795,西小营村志,新党员 New CCP Membership,总 Total,,1998,2008,12
797,东小景村志,阶级成分 Class Status,,地主 Landlord,1947,1952,3
797,东小景村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,9
797,东小景村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,23
797,东小景村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,51
798,旧飞鹅村村志,入伍 Military Enlistment,,,1955,2011,31
798,旧飞鹅村村志,新党员 New CCP Membership,总 Total,,1949,2011,54
798,旧飞鹅村村志,阶级成分 Class Status,,地主 Landlord,1947,1952,6
798,旧飞鹅村村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,4
798,旧飞鹅村村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,77
800,水朗村志,入伍 Military Enlistment,,,1955,2012,37
800,水朗村志,共产党员 CCP Membership,总 Total,,1953,1958,7
800,水朗村志,共产党员 CCP Membership,总 Total,,1958,1961,13
800,水朗村志,共产党员 CCP Membership,总 Total,,1961,1966,30
800,水朗村志,共产党员 CCP Membership,总 Total,,1976,1982,36
800,水朗村志,共产党员 CCP Membership,总 Total,,1982,1986,43
800,水朗村志,共产党员 CCP Membership,总 Total,,1986,1991,48
800,水朗村志,共产党员 CCP Membership,总 Total,,1991,2005,50
800,水朗村志,共产党员 CCP Membership,总 Total,,2005,2007,50
800,水朗村志,共产党员 CCP Membership,总 Total,,2007,2012,52
801,星光村志,村民纠纷 Number of Civil Mediations,,,2007,2015,241
804,北岭头村志,新党员 New CCP Membership,总 Total,,1946,2017,92
804,北岭头村志,新党员 New CCP Membership,男 Male,,1946,2017,83
804,北岭头村志,新党员 New CCP Membership,女 Female,,1946,2017,9
804,北岭头村志,新党员 New CCP Membership,总 Total,,1950,1959,3
804,北岭头村志,新党员 New CCP Membership,总 Total,,1960,1969,19
804,北岭头村志,新党员 New CCP Membership,总 Total,,1970,1979,16
804,北岭头村志,新党员 New CCP Membership,总 Total,,1980,1989,11
804,北岭头村志,新党员 New CCP Membership,总 Total,,1990,1999,10
804,北岭头村志,新党员 New CCP Membership,总 Total,,2000,2017,25
805,北台上村志,入伍 Military Enlistment,,,1949,2012,34
805,北台上村志,共产党员 CCP Membership,总 Total,,1949,2011,63
805,北台上村志,共产党员 CCP Membership,男 Male,,1949,2011,50
805,北台上村志,共产党员 CCP Membership,女 Female,,1949,2011,13
805,北台上村志,入伍 Military Enlistment,,,1947,1952,5
806,一都村志,入伍 Military Enlistment,,,1945,2018,92
807,水库村志,入伍 Military Enlistment,,,1949,2010,77
807,水库村志,新党员 New CCP Membership,总 Total,,1949,1958,7
807,水库村志,新党员 New CCP Membership,总 Total,,1958,1968,25
807,水库村志,新党员 New CCP Membership,总 Total,,1968,1979,17
807,水库村志,新党员 New CCP Membership,总 Total,,1980,1989,16
807,水库村志,新党员 New CCP Membership,总 Total,,1990,2002,11
807,水库村志,新党员 New CCP Membership,总 Total,,2002,2010,6
808,阮巷村志,新党员 New CCP Membership,总 Total,,1960,1969,33
808,阮巷村志,新党员 New CCP Membership,总 Total,,1970,1979,21
808,阮巷村志,新党员 New CCP Membership,总 Total,,1980,1989,12
808,阮巷村志,新党员 New CCP Membership,总 Total,,1990,1999,23
808,阮巷村志,新党员 New CCP Membership,总 Total,,2000,2010,6
810,讲武殿村志,入伍 Military Enlistment,,,1949,2014,37
811,党家庄村志,阶级成分 Class Status,,地主 Landlord,1947,1952,4
811,党家庄村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,8
812,沙坝村志,入伍 Military Enlistment,,,1949,2012,57
814,鳌头村志,入伍 Military Enlistment,,,1949,2015,93
816,土堆村志,新党员 New CCP Membership,总 Total,,1978,1983,5
816,土堆村志,新党员 New CCP Membership,总 Total,,1984,1989,4
816,土堆村志,新党员 New CCP Membership,总 Total,,1990,1995,8
816,土堆村志,新党员 New CCP Membership,总 Total,,1996,2000,13
816,土堆村志,新党员 New CCP Membership,总 Total,,2001,2004,11
816,土堆村志,新党员 New CCP Membership,总 Total,,2004,2007,1
816,土堆村志,新党员 New CCP Membership,总 Total,,2007,2010,11
818,东营村志,入伍 Military Enlistment,,,1949,2015,146
819,北胡庄村志,入伍 Military Enlistment,,,1949,2013,122
819,北胡庄村志,共产党员 CCP Membership,总 Total,,1949,2013,111
819,北胡庄村志,新党员 New CCP Membership,总 Total,,1949,2013,138
819,北胡庄村志,共产党员 CCP Membership,男 Male,,1949,2013,102
819,北胡庄村志,共产党员 CCP Membership,女 Female,,1949,2013,9
822,东白仓村志,新党员 New CCP Membership,总 Total,,1999,2002,6
823,福永村志,村民纠纷 Number of Civil Mediations,,,1995,2000,26
825,东升村志,入伍 Military Enlistment,,,1951,2012,60
826,东皇墓村志,入伍 Military Enlistment,,,1949,2014,94
827,营前村志,入伍 Military Enlistment,,,1949,2015,69
829,鸡翅岭村志,共产党员 CCP Membership,男 Male,,1961,1963,6
829,鸡翅岭村志,共产党员 CCP Membership,男 Male,,1963,1965,8
829,鸡翅岭村志,共产党员 CCP Membership,男 Male,,1965,1968,8
829,鸡翅岭村志,共产党员 CCP Membership,女 Female,,1961,1963,4
829,鸡翅岭村志,共产党员 CCP Membership,女 Female,,1963,1965,5
829,鸡翅岭村志,共产党员 CCP Membership,女 Female,,1965,1968,5
829,鸡翅岭村志,共产党员 CCP Membership,总 Total,,1961,1963,10
829,鸡翅岭村志,共产党员 CCP Membership,总 Total,,1963,1965,13
829,鸡翅岭村志,共产党员 CCP Membership,总 Total,,1965,1968,13
831,沿南村志,入伍 Military Enlistment,,,1949,2004,96
832,白坟村志,入伍 Military Enlistment,,,1949,2016,47
833,营房村志,入伍 Military Enlistment,,,1952,2010,90
833,营房村志,新党员 New CCP Membership,总 Total,,1950,1959,10
833,营房村志,新党员 New CCP Membership,总 Total,,1960,1969,20
833,营房村志,新党员 New CCP Membership,总 Total,,1970,1979,11
833,营房村志,新党员 New CCP Membership,总 Total,,1980,1989,10
833,营房村志,新党员 New CCP Membership,总 Total,,1990,1999,9
833,营房村志,新党员 New CCP Membership,总 Total,,2000,2010,5
834,张桥村志,入伍 Military Enlistment,,,1949,1955,20
834,张桥村志,入伍 Military Enlistment,,,1955,1984,129
835,岸上村志,新党员 New CCP Membership,男 Male,,1955,2013,72
835,岸上村志,新党员 New CCP Membership,女 Female,,1955,2011,8
835,岸上村志,新党员 New CCP Membership,总 Total,,1955,2011,80
836,枫深村志,入伍 Military Enlistment,,,1949,2002,52
841,北薛庄村志,新党员 New CCP Membership,总 Total,,1942,2014,65
841,北薛庄村志,新党员 New CCP Membership,女 Female,,1942,2014,9
841,北薛庄村志,新党员 New CCP Membership,男 Male,,1942,2014,56
841,北薛庄村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,2
842,美林村志,入伍 Military Enlistment,,,1949,2007,35
843,蔡和村志,入伍 Military Enlistment,,,1949,2012,38
847,牛薛沟村志,入伍 Military Enlistment,,,1949,2011,44
848,邓村村志,入伍 Military Enlistment,,,1951,2015,33
850,永联村志,入伍 Military Enlistment,,,2006,2010,16
852,北海山村志,新党员 New CCP Membership,总 Total,,1949,2015,42
854,塘头村志,入伍 Military Enlistment,,,1949,2011,50
854,塘头村志,阶级成分 Class Status,,地主 Landlord,1947,1952,6
855,梨川村志,入伍 Military Enlistment,,,1949,2005,93
860,二十里铺村志,村民纠纷 Number of Civil Mediations,,,2008,2014,248
861,东山村志,村民纠纷 Number of Civil Mediations,,,2004,2015,65
861,东山村志,新党员 New CCP Membership,总 Total,,1950,1959,5
861,东山村志,新党员 New CCP Membership,总 Total,,1960,1969,17
861,东山村志,新党员 New CCP Membership,总 Total,,1970,1979,27
861,东山村志,新党员 New CCP Membership,总 Total,,1980,1989,21
861,东山村志,新党员 New CCP Membership,总 Total,,1990,1999,30
861,东山村志,新党员 New CCP Membership,总 Total,,2000,2009,36
861,东山村志,新党员 New CCP Membership,总 Total,,2010,2015,22
862,王官屯村志,新党员 New CCP Membership,总 Total,,1956,2010,30
863,戴湾村志,入伍 Military Enlistment,,,1949,2016,80
864,柳子圪旦村志,入伍 Military Enlistment,,,1949,2012,29
865,理家庄村志,村民纠纷 Number of Civil Mediations,,,1984,2000,50
865,理家庄村志,刑事案件 Number of Reported Crimes,,,1980,1989,10
865,理家庄村志,刑事案件 Number of Reported Crimes,,,1990,2000,1
868,上柳源村志,阶级成分 Class Status,,地主 Landlord,1950,1952,3
868,上柳源村志,阶级成分 Class Status,,富农 Rich Peasant,1950,1952,9
868,上柳源村志,阶级成分 Class Status,,中农 Middle Peasant,1950,1952,28
868,上柳源村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1950,1952,206
869,库城村志,阶级成分 Class Status,,地主 Landlord,1947,1952,8
869,库城村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,5
869,库城村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,122
869,库城村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,219
872,三房巷村志,入伍 Military Enlistment,,,2002,2015,80
873,余川村志,入伍 Military Enlistment,,,1949,2003,55
874,大打白狐村志,新党员 New CCP Membership,总 Total,,1958,2012,30
875,海口里仁村志,入伍 Military Enlistment,,,1950,2017,143
877,杨沟湾村志,入伍 Military Enlistment,,,1949,2018,44
878,姜湾村志,入伍 Military Enlistment,,,1984,2014,13
879,恬庄村志,村民纠纷 Number of Civil Mediations,,,2004,2015,185
882,桃子溪村志,入伍 Military Enlistment,,,1955,2016,52
882,桃子溪村志,新党员 New CCP Membership,男 Male,,1957,2016,37
882,桃子溪村志,新党员 New CCP Membership,女 Female,,1957,2016,8
882,桃子溪村志,新党员 New CCP Membership,总 Total,,1957,2016,45
882,桃子溪村志,入伍 Military Enlistment,,,1950,1953,10
884,栗林河村志,入伍 Military Enlistment,,,2003,2013,13
887,胡家坟村志,入伍 Military Enlistment,,,1951,2015,71
888,云家码头村志,共产党员 CCP Membership,总 Total,,1949,1960,3
888,云家码头村志,共产党员 CCP Membership,总 Total,,1961,1970,12
888,云家码头村志,共产党员 CCP Membership,总 Total,,1971,1980,18
888,云家码头村志,共产党员 CCP Membership,总 Total,,1981,1990,17
888,云家码头村志,共产党员 CCP Membership,总 Total,,1991,2000,19
888,云家码头村志,共产党员 CCP Membership,总 Total,,2001,2011,22
889,杓袁村志,入伍 Military Enlistment,,,1948,2015,40
889,杓袁村志,入伍 Military Enlistment,,,1950,1959,4
889,杓袁村志,入伍 Military Enlistment,,,1960,1969,4
889,杓袁村志,入伍 Military Enlistment,,,1970,1979,15
889,杓袁村志,入伍 Military Enlistment,,,1980,1989,1
889,杓袁村志,入伍 Military Enlistment,,,1990,1999,3
889,杓袁村志,入伍 Military Enlistment,,,2000,2015,13
890,西河村志,村民纠纷 Number of Civil Mediations,,,1961,1981,200
890,西河村志,村民纠纷 Number of Civil Mediations,,,1985,2007,132
892,良陌村志,入伍 Military Enlistment,,,1954,2009,68
892,良陌村志,新党员 New CCP Membership,总 Total,,1970,1979,10
893,东桃村志,新党员 New CCP Membership,总 Total,,1969,1978,7
894,小㘵村志,入伍 Military Enlistment,,,1955,2013,116
896,西九水村志,入伍 Military Enlistment,,,1940,1949,5
896,西九水村志,入伍 Military Enlistment,,,1950,1959,5
896,西九水村志,入伍 Military Enlistment,,,1960,1969,12
896,西九水村志,入伍 Military Enlistment,,,1970,1979,23
896,西九水村志,入伍 Military Enlistment,,,1980,1989,14
896,西九水村志,入伍 Military Enlistment,,,1990,1999,15
896,西九水村志,入伍 Military Enlistment,,,2000,2013,15
897,高拱桥村志,村民纠纷 Number of Civil Mediations,,,1989,1999,50
897,高拱桥村志,村民纠纷 Number of Civil Mediations,,,2000,2009,10
899,放羊坪村志,入伍 Military Enlistment,,,1949,2017,138
899,放羊坪村志,新党员 New CCP Membership,总 Total,,1949,2017,151
900,欧桥村志,入伍 Military Enlistment,,,1950,2015,300
900,欧桥村志,入伍 Military Enlistment,,,1955,2003,177
900,欧桥村志,入伍 Military Enlistment,,,2004,2015,25
900,欧桥村志,村民纠纷 Number of Civil Mediations,,,1982,2000,132
900,欧桥村志,村民纠纷 Number of Civil Mediations,,,2005,2010,137
900,欧桥村志,村民纠纷 Number of Civil Mediations,,,2011,2015,87
900,欧桥村志,新党员 New CCP Membership,总 Total,,2004,2013,17
900,欧桥村志,新党员 New CCP Membership,女 Female,,2004,2013,8
901,钱家山村志,入伍 Military Enlistment,,,1955,2003,47
902,陈家墕村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
902,陈家墕村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,1
902,陈家墕村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,22
902,陈家墕村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,45
903,木头峪村志,入伍 Military Enlistment,,,1950,1953,12
903,木头峪村志,入伍 Military Enlistment,,,1949,2017,72
905,西上庄村志,入伍 Military Enlistment,,,1956,2003,74
905,西上庄村志,新党员 New CCP Membership,总 Total,,1949,2003,58
906,龙泉村志,入伍 Military Enlistment,,,1955,2010,161
906,龙泉村志,村民纠纷 Number of Civil Mediations,,,2000,2010,58
908,黄岭村志,刑事案件 Number of Reported Crimes,,,1950,2001,24
908,黄岭村志,共产党员 CCP Membership,总 Total,,2000,2009,53
908,黄岭村志,共产党员 CCP Membership,总 Total,,1950,1960,26
908,黄岭村志,共产党员 CCP Membership,总 Total,,1961,1970,28
908,黄岭村志,共产党员 CCP Membership,总 Total,,1971,1980,36
908,黄岭村志,共产党员 CCP Membership,总 Total,,1981,1990,40
908,黄岭村志,共产党员 CCP Membership,总 Total,,1991,1999,46
911,张家塔村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,5
914,吴兴村志,入伍 Military Enlistment,,,1950,1953,7
915,桃王庄村志,入伍 Military Enlistment,,,1955,2014,54
915,桃王庄村志,新党员 New CCP Membership,总 Total,,1949,2015,55
917,安乐村志,村民纠纷 Number of Civil Mediations,,,2002,2005,54
917,安乐村志,村民纠纷 Number of Civil Mediations,,,2008,2010,213
917,安乐村志,新党员 New CCP Membership,总 Total,,2001,2002,2
917,安乐村志,新党员 New CCP Membership,总 Total,,2003,2004,8
919,劳动村志,入伍 Military Enlistment,,,1949,2011,228
920,和平村志,入伍 Military Enlistment,,,1950,1953,25
920,和平村志,新党员 New CCP Membership,总 Total,,1958,1965,49
920,和平村志,新党员 New CCP Membership,总 Total,,1966,1976,71
920,和平村志,新党员 New CCP Membership,总 Total,,1977,1983,17
920,和平村志,新党员 New CCP Membership,总 Total,,1984,1992,34
920,和平村志,新党员 New CCP Membership,总 Total,,1993,2002,21
920,和平村志,新党员 New CCP Membership,总 Total,,2003,2010,22
920,和平村志,阶级成分 Class Status,,地主 Landlord,1947,1952,6
920,和平村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,12
920,和平村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,206
920,和平村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,271
920,和平村志,入伍 Military Enlistment,,,1965,1967,3
921,桂南村志,入伍 Military Enlistment,,,1949,2010,105
922,建农村志,入伍 Military Enlistment,,,1949,2010,104
923,王安堡村志,入伍 Military Enlistment,,,1949,2014,86
925,上官村志,入伍 Military Enlistment,,,1949,2018,121
926,东六合村志,新党员 New CCP Membership,总 Total,,1968,1978,3
927,光明村志,村民纠纷 Number of Civil Mediations,,,2008,2010,15
928,甲岸村志,入伍 Military Enlistment,,,1991,2015,25
929,赵村村志,入伍 Military Enlistment,,,1949,2014,65
930,兴朱村志,入伍 Military Enlistment,,,1950,2014,30
930,兴朱村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,2
931,小许庄村志,新党员 New CCP Membership,总 Total,,1949,2014,95
932,邢庄村志,新党员 New CCP Membership,总 Total,,1949,2014,13
932,邢庄村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
932,邢庄村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,2
932,邢庄村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,3
932,邢庄村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,35
933,无为庄村志,入伍 Military Enlistment,,,1956,2006,46
934,微水村志,阶级成分 Class Status,,地主 Landlord,1947,1952,2
934,微水村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,45
934,微水村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,371
934,微水村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,667
935,拦车村志,入伍 Military Enlistment,,,1950,1959,12
935,拦车村志,入伍 Military Enlistment,,,1970,1979,20
935,拦车村志,入伍 Military Enlistment,,,1980,1989,18
935,拦车村志,入伍 Military Enlistment,,,1990,1999,6
935,拦车村志,入伍 Military Enlistment,,,2000,2004,8
935,拦车村志,入伍 Military Enlistment,,,1960,1969,22
935,拦车村志,新党员 New CCP Membership,总 Total,,1950,1959,19
935,拦车村志,新党员 New CCP Membership,女 Female,,1950,1959,3
935,拦车村志,新党员 New CCP Membership,总 Total,,1960,1969,15
935,拦车村志,新党员 New CCP Membership,总 Total,,1970,1979,19
935,拦车村志,新党员 New CCP Membership,女 Female,,1970,1979,1
935,拦车村志,新党员 New CCP Membership,总 Total,,1980,1989,12
935,拦车村志,新党员 New CCP Membership,总 Total,,1990,1999,4
935,拦车村志,新党员 New CCP Membership,女 Female,,1990,1999,1
935,拦车村志,新党员 New CCP Membership,总 Total,,2000,2006,3
936,蒋庄村志,入伍 Military Enlistment,,,1949,1955,23
936,蒋庄村志,新党员 New CCP Membership,总 Total,,1953,1957,16
936,蒋庄村志,新党员 New CCP Membership,总 Total,,1972,1983,8
936,蒋庄村志,新党员 New CCP Membership,总 Total,,1984,1992,8
936,蒋庄村志,新党员 New CCP Membership,总 Total,,1993,2001,7
936,蒋庄村志,新党员 New CCP Membership,总 Total,,2002,2012,9
937,赤社村志,入伍 Military Enlistment,,,1959,2008,110
938,交丙坛村志,新党员 New CCP Membership,总 Total,,1955,1956,10
938,交丙坛村志,新党员 New CCP Membership,总 Total,,1958,1959,13
938,交丙坛村志,新党员 New CCP Membership,女 Female,,1958,1959,4
938,交丙坛村志,新党员 New CCP Membership,总 Total,,1974,1976,16
938,交丙坛村志,新党员 New CCP Membership,总 Total,,1977,1987,6
938,交丙坛村志,新党员 New CCP Membership,总 Total,,1988,1995,8
940,西林西村志,入伍 Military Enlistment,,,1952,2006,112
941,金红村志,入伍 Military Enlistment,,,1950,1954,17
941,金红村志,入伍 Military Enlistment,,,1955,2001,83
941,金红村志,新党员 New CCP Membership,总 Total,,1950,1959,39
941,金红村志,新党员 New CCP Membership,总 Total,,1960,2001,176
942,西古现村志,入伍 Military Enlistment,,,1950,1952,14
942,西古现村志,入伍 Military Enlistment,,,1955,1999,107
943,崔家庄村志,阶级成分 Class Status,,地主 Landlord,1947,1952,5
943,崔家庄村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,7
943,崔家庄村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,195
943,崔家庄村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,123
945,大北村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
945,大北村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,1
945,大北村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,87
945,大北村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,141
946,金建村志,入伍 Military Enlistment,,,1950,1953,17
946,金建村志,入伍 Military Enlistment,,,1955,2015,84
950,西马村志,入伍 Military Enlistment,,,1955,2006,55
950,西马村志,阶级成分 Class Status,,地主 Landlord,1947,1952,4
951,两坂村志,入伍 Military Enlistment,,,1949,2005,52
952,李堡村志,入伍 Military Enlistment,,,1949,2010,40
953,后郭村志,入伍 Military Enlistment,,,1953,2016,169
955,和平村志,村民纠纷 Number of Civil Mediations,,,1997,2001,122
956,城南村志,入伍 Military Enlistment,,,1955,2004,40
956,城南村志,村民纠纷 Number of Civil Mediations,,,1978,2004,40
957,城东村志,入伍 Military Enlistment,,,1949,1995,110
957,城东村志,入伍 Military Enlistment,,,1950,1959,4
957,城东村志,入伍 Military Enlistment,,,1960,1969,14
957,城东村志,入伍 Military Enlistment,,,1970,1979,38
957,城东村志,入伍 Military Enlistment,,,1980,1989,33
957,城东村志,入伍 Military Enlistment,,,1990,1995,27
957,城东村志,阶级成分 Class Status,,地主 Landlord,1947,1952,6
957,城东村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,7
957,城东村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,14
957,城东村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,190
958,城内村志,阶级成分 Class Status,,地主 Landlord,1947,1952,20
958,城内村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,5
958,城内村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,192
958,城内村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,298
959,潢涌村志,入伍 Military Enlistment,,,1955,2005,196
962,冼村村志,阶级成分 Class Status,,地主 Landlord,1947,1952,9
962,冼村村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,20
962,冼村村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,102
962,冼村村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,353
963,楚寨村志,入伍 Military Enlistment,,,1950,2014,81
963,楚寨村志,共产党员 CCP Membership,总 Total,,1949,2015,79
963,楚寨村志,新党员 New CCP Membership,女 Female,,1949,2015,14
963,楚寨村志,新党员 New CCP Membership,男 Male,,1949,2015,65
964,鱼河湾村志,入伍 Military Enlistment,,,1949,2012,9
965,崔楼村志,入伍 Military Enlistment,,,1949,2015,56
966,酒务村志,入伍 Military Enlistment,,,1949,2000,77
966,酒务村志,村民纠纷 Number of Civil Mediations,,,1995,2000,7
966,酒务村志,刑事案件 Number of Reported Crimes,,,1982,2000,0
967,卜居头村志,入伍 Military Enlistment,,,1949,2016,66
968,保宁村志,入伍 Military Enlistment,,,1960,2015,43
968,保宁村志,共产党员 CCP Membership,总 Total,,1956,1958,5
968,保宁村志,共产党员 CCP Membership,总 Total,,1959,1962,7
968,保宁村志,共产党员 CCP Membership,总 Total,,1984,1985,42
968,保宁村志,共产党员 CCP Membership,总 Total,,1986,1996,46
968,保宁村志,共产党员 CCP Membership,总 Total,,1997,2000,51
968,保宁村志,共产党员 CCP Membership,总 Total,,2001,2005,56
968,保宁村志,共产党员 CCP Membership,总 Total,,2006,2012,63
968,保宁村志,共产党员 CCP Membership,总 Total,,2013,2016,58
969,南窑头村,入伍 Military Enlistment,,,1949,2015,127
970,涧塘村志,新党员 New CCP Membership,总 Total,,1956,2016,106
971,朱麻硷村志,入伍 Military Enlistment,,,1949,2017,54
972,李街村志,入伍 Military Enlistment,,,1954,2013,30
975,崔庄村志,入伍 Military Enlistment,,,1949,2016,89
977,郑各庄村志,入伍 Military Enlistment,,,1949,2007,82
978,驼房营村志,入伍 Military Enlistment,,,1949,2007,128
979,四合庄村志,入伍 Military Enlistment,,,1949,2008,63
980,卢沟桥村志,入伍 Military Enlistment,,,1990,2007,8
981,广川街村志,阶级成分 Class Status,,地主 Landlord,1947,1952,2
981,广川街村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,5
982,车厂村志,入伍 Military Enlistment,,,1979,2016,27
984,黄皮村志,入伍 Military Enlistment,,,1949,2016,41
989,新新村志,入伍 Military Enlistment,,,1950,2010,84
989,新新村志,新党员 New CCP Membership,男 Male,,1991,2010,11
989,新新村志,新党员 New CCP Membership,女 Female,,1991,2010,8
989,新新村志,新党员 New CCP Membership,总 Total,,1991,2010,19
989,新新村志,新党员 New CCP Membership,总 Total,,1949,1956,30
